Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
1.0000000000e+00	2.3375308601e+05	2.0834282029e+22	1.0460248722e-05	3.7924315819e+21	1.9326528622e-03	1.9583516775e+24	9.9799217821e-01	3.1470169542e-08	5.1119042307e-22	1.1716406365e+20	5.4632062589e-05	1.0045142390e-05	1.3943236971e-15	4.2780183872e-36	1.6897227128e-14
1.0000000000e+00	2.0959122672e+05	2.0834760413e+22	1.1774243448e-05	3.7763587297e+21	2.1463107293e-03	1.7555333490e+24	9.9776850404e-01	3.5240459851e-08	5.8621637889e-22	1.1569781771e+20	6.0178401880e-05	1.3197342585e-05	1.6217583640e-15	4.7711920755e-36	1.9731338394e-14
1.0000000000e+00	1.7655949719e+05	2.0835473020e+22	1.4166401738e-05	3.7532099682e+21	2.5321936230e-03	1.4782637330e+24	9.9736619774e-01	4.2073424799e-08	7.2726337797e-22	1.1352706976e+20	7.0114239132e-05	1.7285924953e-05	2.0590899599e-15	5.6638131391e-36	2.5173739084e-14
1.0000000000e+00	1.5469770329e+05	2.0835992656e+22	1.6470288511e-05	3.7204057344e+21	2.8646410897e-03	1.2947739921e+24	9.9702008553e-01	4.8640489076e-08	8.7058163636e-22	1.1142308342e+20	7.8576799568e-05	2.0177649831e-05	2.4879386884e-15	6.4642200802e-36	3.0706988745e-14
1.0000000000e+00	1.3954260487e+05	2.0836379600e+22	1.8485800092e-05	3.6989401314e+21	3.1571309387e-03	1.1675738974e+24	9.9671583433e-01	5.4362849204e-08	9.9941158706e-22	1.0994245784e+20	8.5978763624e-05	2.2515802808e-05	2.8829610224e-15	7.1662701218e-36	3.5780692315e-14
1.0000000000e+00	1.2867893182e+05	2.0836673088e+22	2.0219653385e-05	3.6842555162e+21	3.4095859468e-03	1.0763923561e+24	9.9645333314e-01	5.9271238793e-08	1.1126262486e-21	1.0885999161e+20	9.2337735774e-05	2.4464249775e-05	3.2369031021e-15	7.7712799281e-36	4.0309040949e-14
1.0000000000e+00	1.1304293380e+05	2.0837123513e+22	2.3159847890e-05	3.6749671399e+21	3.8696141851e-03	9.4514449095e+23	9.9597535782e-01	6.7555565119e-08	1.3069605238e-21	1.0758118808e+20	1.0388149466e-04	2.7919096804e-05	3.8848827198e-15	8.8461964527e-36	4.8344396736e-14
1.0000000000e+00	9.5086910689e+04	2.0837691873e+22	2.7781316425e-05	3.6623037163e+21	4.5777569771e-03	7.9442814864e+23	9.9523970207e-01	8.0531710122e-08	1.6237869197e-21	1.0582485756e+20	1.2149421034e-04	3.3184890126e-05	4.9659767531e-15	1.0516694598e-35	6.1739584629e-14
9.9984841499e-01	8.8667712327e+04	2.0837347710e+22	3.0110424975e-05	3.5597615551e+21	4.8999505354e-03	7.2035203338e+23	9.9490480431e-01	8.7072857207e-08	1.7987433146e-21	1.0248454492e+20	1.2945620727e-04	3.5591452537e-05	5.5159067904e-15	1.1278062485e-35	6.8836394020e-14
9.9976728188e-01	5.1584155709e+04	2.0838772655e+22	4.7126388264e-05	3.7585377073e+21	8.7099428897e-03	4.1310377863e+23	9.9095618245e-01	1.3401431264e-07	2.9626335719e-21	1.0191794924e+20	2.2247731071e-04	6.4136948118e-05	1.1418958496e-14	1.9385797562e-35	1.2869677937e-13
9.9977009030e-01	4.8994575788e+04	2.0838899249e+22	5.0222233188e-05	3.7427592885e+21	9.0792227063e-03	3.9221340836e+23	9.9057199486e-01	1.4261499681e-07	3.2002724262e-21	1.0056409324e+20	2.3119640018e-04	6.7221186547e-05	1.2368543419e-14	2.0410422662e-35	1.4025398192e-13
9.9971121535e-01	4.9015755845e+04	2.0838898505e+22	5.0275418286e-05	3.7401825650e+21	9.0697983375e-03	3.9238679022e+23	9.9058166471e-01	1.4276773838e-07	3.2061827150e-21	1.0050007673e+20	2.3096245466e-04	6.7156311453e-05	1.2370417372e-14	2.0401603174e-35	1.4043369343e-13
9.9965214248e-01	4.9037133108e+04	2.0838898036e+22	5.0258860743e-05	3.7401438700e+21	9.0662530931e-03	3.9255937833e+23	9.9058533948e-01	1.4272242386e-07	3.2053018264e-21	1.0050661228e+20	2.3087818264e-04	6.7127656126e-05	1.2363706765e-14	2.0392709292e-35	1.4037021678e-13
9.9959259322e-01	4.9058794932e+04	2.0838897558e+22	5.0242071279e-05	3.7401046020e+21	9.0626628818e-03	3.9273426420e+23	9.9058906089e-01	1.4267647184e-07	3.2044064948e-21	1.0051322642e+20	2.3079283856e-04	6.7098640528e-05	1.2356908882e-14	2.0383704928e-35	1.4030585824e-13
