Time	R_int	R_core	R_solvus	T_surf	T_magma	T_cmb	gravity	Phi_global	RF_depth	M_mantle_solid	M_mantle_liquid	R_obs	P_surf	fO2_shift_IW_derived
2.1103332736e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5183449743e+03	3.8800759461e+03	7.1706244266e+03	1.6517891616e+01	9.9635822949e-01	5.3511705686e-01	9.9528293698e+22	1.9971347293e+25	1.1269961329e+07	2.7764184645e+03	4.0000000000e+00
2.1103332938e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5183451320e+03	3.8804932067e+03	7.1412515703e+03	1.6517891616e+01	9.9628459735e-01	5.3511705686e-01	1.0137686925e+23	1.9969498717e+25	1.1270056120e+07	2.7804978049e+03	4.0000000000e+00
2.1103333146e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5183453272e+03	3.8809307878e+03	7.1118786816e+03	1.6517891616e+01	9.9621068450e-01	5.3511705686e-01	1.0324213577e+23	1.9967633450e+25	1.1270155509e+07	2.7847814880e+03	4.0000000000e+00
2.1103333359e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5183455681e+03	3.8813891795e+03	7.0825058251e+03	1.6517891616e+01	9.9613649030e-01	5.3511705686e-01	1.0511959258e+23	1.9965755994e+25	1.1270259605e+07	2.7892751803e+03	4.0000000000e+00
2.1103333578e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5210790253e+03	3.8818685941e+03	7.0531329686e+03	1.6517891616e+01	9.9606201232e-01	5.3511705686e-01	1.0701277860e+23	1.9963862808e+25	1.1269880158e+07	2.7939818979e+03	4.0000000000e+00
2.1103333804e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5214905532e+03	3.8823689497e+03	7.0237601105e+03	1.6517891616e+01	9.9598724886e-01	5.3511705686e-01	1.0892167993e+23	1.9961953906e+25	1.1269993829e+07	2.7989018210e+03	4.0000000000e+00
2.1103334036e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5214905456e+03	3.8828898577e+03	6.9943872540e+03	1.6517891616e+01	9.9591219835e-01	5.3511705686e-01	1.1084560669e+23	1.9960029980e+25	1.1270112146e+07	2.8040321552e+03	4.0000000000e+00
2.1103334275e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5214905759e+03	3.8834306443e+03	6.9650143976e+03	1.6517891616e+01	9.9583685843e-01	5.3511705686e-01	1.1278767198e+23	1.9958087914e+25	1.1270234951e+07	2.8093673085e+03	4.0000000000e+00
2.1103334522e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5214906465e+03	3.8839903741e+03	6.9356415408e+03	1.6517891616e+01	9.9576122669e-01	5.3511705686e-01	1.1475085316e+23	1.9956124733e+25	1.1270362028e+07	2.8148991010e+03	4.0000000000e+00
2.1103334776e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5214907618e+03	3.8845678870e+03	6.9062686844e+03	1.6517891616e+01	9.9568530077e-01	5.3511705686e-01	1.1673776104e+23	1.9954137825e+25	1.1270493109e+07	2.8206171013e+03	4.0000000000e+00
2.1103335038e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5221370257e+03	3.8851618442e+03	6.8768958279e+03	1.6517891616e+01	9.9560908143e-01	5.3511705686e-01	1.1873647564e+23	1.9952139111e+25	1.1270481679e+07	2.8265090516e+03	4.0000000000e+00
2.1103335309e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5223131422e+03	3.8857707781e+03	6.8475229716e+03	1.6517891616e+01	9.9553256837e-01	5.3511705686e-01	1.2074045785e+23	1.9950135128e+25	1.1270619841e+07	2.8325613446e+03	4.0000000000e+00
2.1103335588e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5223133055e+03	3.8863931391e+03	6.8181501152e+03	1.6517891616e+01	9.9545576002e-01	5.3511705686e-01	1.2274938616e+23	1.9948126200e+25	1.1270761006e+07	2.8387594623e+03	4.0000000000e+00
2.1103335877e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5223135293e+03	3.8870273450e+03	6.7887772170e+03	1.6517891616e+01	9.9537865465e-01	5.3511705686e-01	1.2476295798e+23	1.9946112628e+25	1.1270904810e+07	2.8450884620e+03	4.0000000000e+00
2.1103336176e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5236841753e+03	3.8876718168e+03	6.7594043607e+03	1.6517891616e+01	9.9530125086e-01	5.3511705686e-01	1.2678088873e+23	1.9944094698e+25	1.1270796706e+07	2.8515333145e+03	4.0000000000e+00
2.1103336485e+04	1.0964633001e+07	5.0972708600e+06	0.0000000000e+00	3.5238927709e+03	3.8883250182e+03	6.7300315042e+03	1.6517891616e+01	9.9522354690e-01	5.3511705686e-01	1.2880291706e+23	1.9942072669e+25	1.1270944780e+07	2.8580793014e+03	4.0000000000e+00
