Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
5.8869072373e-01	4.3976403162e+02	1.6051834738e+22	9.2299348443e-03	2.2163170483e+20	3.9221732704e-02	7.7491053365e+16	2.3757010790e-05	2.5406350011e-02	5.5571913546e-08	3.0924608798e+21	9.1914413270e-01	6.9464758696e-03	8.5082130947e-07	2.2739467717e-33	2.6004449927e-05
5.8870126459e-01	4.3976335698e+02	1.6051781349e+22	9.2295584700e-03	2.2161221968e+20	3.9217978021e-02	7.7647728705e+16	2.3805080438e-05	2.5406049225e-02	5.5530151394e-08	3.0924725033e+21	9.1914851344e-01	6.9464790321e-03	8.5143075936e-07	2.2739502601e-33	2.6003912107e-05
5.8871120136e-01	4.3976272226e+02	1.6051731445e+22	9.2292041441e-03	2.2159402337e+20	3.9214469489e-02	7.7794419875e+16	2.3850087138e-05	2.5405761530e-02	5.5491128718e-08	3.0924833794e+21	9.1915261617e-01	6.9464819724e-03	8.5200038516e-07	2.2739535422e-33	2.6003398369e-05
5.8872067423e-01	4.3976211316e+02	1.6051682252e+22	9.2288646035e-03	2.2157609566e+20	3.9211020471e-02	7.7938822245e+16	2.3894390878e-05	2.5405503102e-02	5.5452923852e-08	3.0924940161e+21	9.1915661602e-01	6.9464848901e-03	8.5256123502e-07	2.2739566918e-33	2.6002930702e-05
5.8872738771e-01	4.3976165746e+02	1.6051638039e+22	9.2286137616e-03	2.2155996338e+20	3.9207960718e-02	7.8066818482e+16	2.3933656612e-05	2.5405411434e-02	5.5419750859e-08	3.0925031432e+21	9.1915997610e-01	6.9464876601e-03	8.5306245246e-07	2.2739590481e-33	2.6002730275e-05
5.8873090710e-01	4.3976138896e+02	1.6051603462e+22	9.2284698162e-03	2.2154732380e+20	3.9205605570e-02	7.8165161878e+16	2.3963821275e-05	2.5405474936e-02	5.5394908402e-08	3.0925098655e+21	9.1916237888e-01	6.9464899709e-03	8.5345174867e-07	2.2739604365e-33	2.6002785162e-05
5.8872829494e-01	4.3976147805e+02	1.6051586819e+22	9.2285304530e-03	2.2154116498e+20	3.9204562751e-02	7.8207951526e+16	2.3976934838e-05	2.5405841821e-02	5.5385617299e-08	3.0925120756e+21	9.1916297888e-01	6.9464914523e-03	8.5363262919e-07	2.2739599758e-33	2.6003338919e-05
5.8871136962e-01	4.3976240054e+02	1.6051611523e+22	9.2290681155e-03	2.2154993359e+20	3.9206547271e-02	7.8122383113e+16	2.3950651097e-05	2.5406922048e-02	5.5412250878e-08	3.0925038474e+21	9.1915940159e-01	6.9464910418e-03	8.5333284493e-07	2.2739552057e-33	2.6005065123e-05
5.8866223612e-01	4.3976518543e+02	1.6051723700e+22	9.2306733508e-03	2.2159030494e+20	3.9214987373e-02	7.7763768153e+16	2.3840556448e-05	2.5409662245e-02	5.5516339668e-08	3.0924730503e+21	9.1914672677e-01	6.9464867594e-03	8.5201245260e-07	2.2739408055e-33	2.6009505715e-05
5.8852953578e-01	4.3977275647e+02	1.6052041893e+22	9.2350272332e-03	2.2170542522e+20	3.9238877824e-02	7.6758273225e+16	2.3531890042e-05	2.5416916395e-02	5.5809694056e-08	3.0923870276e+21	9.1911154044e-01	6.9464737452e-03	8.4827041529e-07	2.2739016578e-33	2.6021266175e-05
