Phi_global	fO2_shift_IW_derived
9.6956045009e-01	-1.0445508017e+00
9.6947225758e-01	-1.0444916862e+00
9.6938372942e-01	-1.0444317236e+00
9.6929486396e-01	-1.0443710334e+00
9.6920565948e-01	-1.0443097300e+00
9.6911611399e-01	-1.0442479203e+00
9.6902622580e-01	-1.0441857030e+00
9.6893599311e-01	-1.0441231676e+00
9.6884541410e-01	-1.0440602293e+00
9.6875448698e-01	-1.0439966563e+00
9.6866320987e-01	-1.0439329822e+00
9.6857158086e-01	-1.0438692644e+00
9.6847959802e-01	-1.0438055534e+00
9.6838725943e-01	-1.0437418939e+00
9.6829456309e-01	-1.0436783253e+00
9.6820150703e-01	-1.0436148825e+00
9.6810808922e-01	-1.0435515963e+00
9.6801430762e-01	-1.0434884937e+00
9.6792016007e-01	-1.0434255898e+00
9.6782564347e-01	-1.0433628007e+00
9.6773074437e-01	-1.0432989999e+00
9.6763534360e-01	-1.0432219541e+00
9.6762331543e-01	-1.0430237836e+00
9.6761858431e-01	-1.0428250807e+00
9.6761458419e-01	-1.0427459043e+00
9.6761067299e-01	-1.0426928130e+00
9.6760682543e-01	-1.0426610668e+00
9.6760301244e-01	-1.0426416155e+00
9.6759921848e-01	-1.0426282739e+00
9.6759544075e-01	-1.0426180819e+00
9.6759167740e-01	-1.0426095225e+00
9.6758792978e-01	-1.0426019772e+00
9.6758420336e-01	-1.0425950662e+00
9.6758051641e-01	-1.0425894301e+00
9.6757689487e-01	-1.0425856239e+00
9.6757338950e-01	-1.0425847999e+00
9.6757011929e-01	-1.0425897485e+00
9.6756726968e-01	-1.0426054660e+00
9.6756519479e-01	-1.0426410313e+00
9.6756471513e-01	-1.0427175049e+00
9.6756744652e-01	-1.0428776953e+00
9.6757428133e-01	-1.0432038899e+00
9.6758675773e-01	-1.0437129364e+00
9.6760274052e-01	-1.0442381318e+00
9.6760590618e-01	-1.0442431026e+00
9.6760820268e-01	-1.0442663796e+00
9.6767224541e-01	-1.0442971186e+00
9.6775653333e-01	-1.0443308420e+00
9.6784060795e-01	-1.0443644730e+00
9.6792447486e-01	-1.0443974739e+00
9.6800821060e-01	-1.0444299587e+00
9.6809192609e-01	-1.0444620853e+00
9.6817577000e-01	-1.0444940538e+00
9.6825994565e-01	-1.0445261156e+00
9.6834416382e-01	-1.0445585342e+00
9.6842577086e-01	-1.0445914312e+00
9.6850713995e-01	-1.0446258847e+00
9.6862756077e-01	-1.0446701620e+00
9.6874241841e-01	-1.0447042481e+00
9.6882363646e-01	-1.0447273761e+00
9.6888756704e-01	-1.0447450162e+00
9.6894090915e-01	-1.0447593877e+00
9.6898694854e-01	-1.0447715761e+00
9.6902751562e-01	-1.0447821917e+00
9.6906372170e-01	-1.0447916116e+00
9.6909628260e-01	-1.0448000850e+00
9.6910647467e-01	-1.0448057831e+00
9.6910305172e-01	-1.0448097732e+00
9.6909777950e-01	-1.0448136592e+00
9.6909043623e-01	-1.0448174475e+00
9.6908066114e-01	-1.0448211390e+00
9.6906774459e-01	-1.0448247150e+00
9.6905025060e-01	-1.0448281231e+00
9.6903229023e-01	-1.0448305673e+00
