Phi_global	fO2_shift_IW_derived
9.8007348926e-01	2.2534492222e+00
9.8006987595e-01	2.2533700029e+00
9.8006626888e-01	2.2533007559e+00
9.8006266964e-01	2.2532349955e+00
9.8005908044e-01	2.2531770473e+00
9.8005550616e-01	2.2531282219e+00
9.8005195614e-01	2.2530922388e+00
9.8004845558e-01	2.2530772305e+00
9.8004503844e-01	2.2531045263e+00
9.8004177287e-01	2.2532082094e+00
9.8003880624e-01	2.2534606021e+00
9.8003646478e-01	2.2540245300e+00
9.8003528928e-01	2.2551771551e+00
9.8003603841e-01	2.2570753299e+00
9.8003949321e-01	2.2601718108e+00
9.8004678668e-01	2.2652129480e+00
9.8005711239e-01	2.2733194287e+00
9.7986147186e-01	2.2834280853e+00
9.7980089243e-01	2.2833967122e+00
9.7974024952e-01	2.2833470388e+00
9.7967952655e-01	2.2832766863e+00
9.7961816237e-01	2.2831878371e+00
9.7955656085e-01	2.2830836657e+00
9.7949399503e-01	2.2829670195e+00
9.7943125823e-01	2.2828399636e+00
9.7936776705e-01	2.2827041534e+00
9.7930239113e-01	2.2825609100e+00
9.7923669885e-01	2.2824110501e+00
9.7917005421e-01	2.2822553901e+00
9.7910285463e-01	2.2820945167e+00
9.7903541714e-01	2.2819289191e+00
9.7896694471e-01	2.2817591043e+00
9.7889666411e-01	2.2815855157e+00
9.7882613090e-01	2.2814083464e+00
9.7875487884e-01	2.2812279267e+00
9.7868192569e-01	2.2810446013e+00
9.7860788625e-01	2.2808585514e+00
9.7853152750e-01	2.2806700991e+00
9.7845490069e-01	2.2804792648e+00
9.7837800434e-01	2.2802862340e+00
9.7830083713e-01	2.2800911822e+00
9.7822339768e-01	2.2798942759e+00
9.7814568465e-01	2.2796956744e+00
9.7806769650e-01	2.2794955297e+00
9.7798943185e-01	2.2792939878e+00
9.7791088247e-01	2.2790911879e+00
9.7783203644e-01	2.2788872602e+00
9.7775289246e-01	2.2786823220e+00
9.7767345634e-01	2.2784764746e+00
9.7759372920e-01	2.2782697980e+00
9.7751371163e-01	2.2780623439e+00
9.7743340389e-01	2.2778541255e+00
9.7735280041e-01	2.2776451087e+00
9.7727190509e-01	2.2774351976e+00
9.7719071159e-01	2.2772242236e+00
9.7710922184e-01	2.2770119287e+00
9.7702743296e-01	2.2767979557e+00
9.7694534079e-01	2.2765818364e+00
9.7686294910e-01	2.2763629840e+00
9.7678024728e-01	2.2761406941e+00
9.7669724096e-01	2.2759141444e+00
9.7661392423e-01	2.2756824091e+00
9.7653029370e-01	2.2754444719e+00
9.7644635147e-01	2.2751992487e+00
9.7636208708e-01	2.2749456151e+00
9.7627750782e-01	2.2746824313e+00
9.7619259994e-01	2.2744085782e+00
9.7610737080e-01	2.2741229862e+00
9.7602181031e-01	2.2738246744e+00
9.7593591838e-01	2.2735127835e+00
9.7584969152e-01	2.2731866131e+00
9.7576312374e-01	2.2728456542e+00
9.7567620936e-01	2.2724896158e+00
9.7558893774e-01	2.2721184432e+00
9.7550130696e-01	2.2717323248e+00
9.7541334072e-01	2.2713316848e+00
9.7532504073e-01	2.2709171654e+00
9.7523640569e-01	2.2704896013e+00
9.7514743413e-01	2.2700499699e+00
9.7505812480e-01	2.2695993618e+00
9.7496847615e-01	2.2691389332e+00
9.7487848671e-01	2.2686698677e+00
9.7478815483e-01	2.2681933425e+00
9.7469747892e-01	2.2677105003e+00
9.7460645726e-01	2.2672224281e+00
9.7451508799e-01	2.2667301428e+00
9.7442336909e-01	2.2662345819e+00
9.7433129875e-01	2.2657365982e+00
9.7423887507e-01	2.2652369612e+00
9.7414609616e-01	2.2647341040e+00
9.7405296014e-01	2.2642270544e+00
9.7395946505e-01	2.2637202127e+00
9.7386560893e-01	2.2632140708e+00
9.7377138979e-01	2.2627090648e+00
9.7367680561e-01	2.2622055818e+00
9.7358185436e-01	2.2617039665e+00
9.7348653398e-01	2.2612045194e+00
9.7339084232e-01	2.2607074397e+00
9.7329477656e-01	2.2602120390e+00
9.7319832660e-01	2.2597085475e+00
9.7310140696e-01	2.2590902997e+00
9.7308576151e-01	2.2573108413e+00
9.7308109131e-01	2.2552164230e+00
9.7307712153e-01	2.2544245021e+00
9.7307322863e-01	2.2538881293e+00
9.7306939219e-01	2.2535676850e+00
9.7306558756e-01	2.2533746219e+00
9.7306180005e-01	2.2532453132e+00
9.7305802474e-01	2.2531488633e+00
9.7305425843e-01	2.2530686776e+00
9.7305050025e-01	2.2529979075e+00
9.7304675021e-01	2.2529306766e+00
9.7304301428e-01	2.2528713639e+00
9.7303929949e-01	2.2528215110e+00
9.7303561942e-01	2.2527850630e+00
9.7303200743e-01	2.2527713110e+00
9.7302851594e-01	2.2528028901e+00
9.7302524408e-01	2.2529166624e+00
9.7302241255e-01	2.2531933500e+00
9.7302049007e-01	2.2538078475e+00
9.7302027982e-01	2.2550647627e+00
9.7302269419e-01	2.2571328226e+00
9.7302893478e-01	2.2605062752e+00
9.7304065728e-01	2.2660008023e+00
9.7305663251e-01	2.2749428422e+00
9.7286231064e-01	2.2840335019e+00
9.7280051298e-01	2.2839942635e+00
9.7273862080e-01	2.2839339538e+00
9.7267637012e-01	2.2838509858e+00
9.7261363049e-01	2.2837484905e+00
9.7255027454e-01	2.2836302580e+00
9.7248624038e-01	2.2834993416e+00
9.7242197025e-01	2.2833579541e+00
9.7235589999e-01	2.2832078904e+00
9.7228879889e-01	2.2830503322e+00
9.7222114382e-01	2.2828862050e+00
