R_int	Phi_global	P_surf
9.4610057988e+06	9.9343548006e-01	2.5561531781e+03
9.4610057988e+06	9.9338069738e-01	2.5564867033e+03
9.4610057988e+06	9.9332530127e-01	2.5570012863e+03
9.4610057988e+06	9.9326912800e-01	2.5577261114e+03
9.4610057988e+06	9.9321282731e-01	2.5586428859e+03
9.4610057988e+06	9.9315616444e-01	2.5597218221e+03
9.4610057988e+06	9.9309876315e-01	2.5609360429e+03
9.4610057988e+06	9.9304116325e-01	2.5622640862e+03
9.4610057988e+06	9.9298335474e-01	2.5636897741e+03
9.4610057988e+06	9.9292460763e-01	2.5652009962e+03
9.4610057988e+06	9.9286553233e-01	2.5667877566e+03
9.4610057988e+06	9.9280622555e-01	2.5684422323e+03
9.4610057988e+06	9.9274668300e-01	2.5701580670e+03
9.4610057988e+06	9.9268605760e-01	2.5719303401e+03
9.4610057988e+06	9.9262427079e-01	2.5737546171e+03
9.4610057988e+06	9.9256197382e-01	2.5756267683e+03
9.4610057988e+06	9.9249942413e-01	2.5775433442e+03
9.4610057988e+06	9.9243584992e-01	2.5795017363e+03
9.4610057988e+06	9.9237188659e-01	2.5814990327e+03
9.4610057988e+06	9.9230766121e-01	2.5835328014e+03
9.4610057988e+06	9.9224317170e-01	2.5856008629e+03
9.4610057988e+06	9.9217768448e-01	2.5877015382e+03
9.4610057988e+06	9.9211085886e-01	2.5898330948e+03
9.4610057988e+06	9.9204344947e-01	2.5919934380e+03
9.4610057988e+06	9.9197576556e-01	2.5941807443e+03
9.4610057988e+06	9.9190683916e-01	2.5963938252e+03
9.4610057988e+06	9.9183733727e-01	2.5986308425e+03
9.4610057988e+06	9.9176634354e-01	2.6008907075e+03
9.4610057988e+06	9.9169439972e-01	2.6031717573e+03
9.4610057988e+06	9.9162217078e-01	2.6054723650e+03
9.4610057988e+06	9.9154965545e-01	2.6077912809e+03
9.4610057988e+06	9.9147685174e-01	2.6101274253e+03
9.4610057988e+06	9.9140375767e-01	2.6124799185e+03
9.4610057988e+06	9.9133037166e-01	2.6148481400e+03
9.4610057988e+06	9.9125669257e-01	2.6172318229e+03
9.4610057988e+06	9.9118271791e-01	2.6196312251e+03
9.4610057988e+06	9.9110844586e-01	2.6220471912e+03
9.4610057988e+06	9.9103387504e-01	2.6244813103e+03
9.4610057988e+06	9.9095900389e-01	2.6269361022e+03
9.4610057988e+06	9.9088382971e-01	2.6294151839e+03
9.4610057988e+06	9.9080835121e-01	2.6319233431e+03
9.4610057988e+06	9.9073256569e-01	2.6344667303e+03
9.4610057988e+06	9.9065647143e-01	2.6370528397e+03
9.4610057988e+06	9.9058006661e-01	2.6396905516e+03
9.4610057988e+06	9.9050334837e-01	2.6423900985e+03
9.4610057988e+06	9.9042631516e-01	2.6451628393e+03
9.4610057988e+06	9.9034896435e-01	2.6480211422e+03
9.4610057988e+06	9.9027129367e-01	2.6509780703e+03
9.4610057988e+06	9.9019329897e-01	2.6540470867e+03
9.4610057988e+06	9.9011497986e-01	2.6572416381e+03
9.4610057988e+06	9.9003633361e-01	2.6605748385e+03
9.4610057988e+06	9.8995735723e-01	2.6640589978e+03
9.4610057988e+06	9.8987805039e-01	2.6677051232e+03
9.4610057988e+06	9.8979840939e-01	2.6715225419e+03
9.4610057988e+06	9.8971843344e-01	2.6755184033e+03
9.4610057988e+06	9.8963812006e-01	2.6796973095e+03
9.4610057988e+06	9.8955746725e-01	2.6840610577e+03
9.4610057988e+06	9.8947647366e-01	2.6886084893e+03
9.4610057988e+06	9.8939513649e-01	2.6933355223e+03
9.4610057988e+06	9.8931345455e-01	2.6982353834e+03
9.4610057988e+06	9.8923142547e-01	2.7032988640e+03
9.4610057988e+06	9.8914904776e-01	2.7085149055e+03
9.4610057988e+06	9.8906631854e-01	2.7138710578e+03
9.4610057988e+06	9.8898323627e-01	2.7193539392e+03
9.4610057988e+06	9.8889979882e-01	2.7249498566e+03
9.4610057988e+06	9.8881600379e-01	2.7306451587e+03
9.4610057988e+06	9.8873184851e-01	2.7364266086e+03
9.4610057988e+06	9.8864733077e-01	2.7422816522e+03
9.4610057988e+06	9.8856244809e-01	2.7481986005e+03
9.4610057988e+06	9.8847719735e-01	2.7541667378e+03
9.4610057988e+06	9.8839157591e-01	2.7601763734e+03
9.4610057988e+06	9.8830558098e-01	2.7662188016e+03
9.4610057988e+06	9.8821920938e-01	2.7722862799e+03
9.4610057988e+06	9.8813245707e-01	2.7783719872e+03
9.4610057988e+06	9.8804532022e-01	2.7844699001e+03
9.4610057988e+06	9.8795779595e-01	2.7905747250e+03
9.4610057988e+06	9.8786988573e-01	2.7966817719e+03
9.4610057988e+06	9.8778158788e-01	2.8027868924e+03
9.4610057988e+06	9.8769290021e-01	2.8088864394e+03
9.4610057988e+06	9.8760382168e-01	2.8149773425e+03
9.4610057988e+06	9.8751434677e-01	2.8210590597e+03
9.4610057988e+06	9.8742447603e-01	2.8271552449e+03
9.4610057988e+06	9.8733419547e-01	2.8335497957e+03
9.4610057988e+06	9.8726332521e-01	2.8432890909e+03
9.4610057988e+06	9.8725838328e-01	2.8483840972e+03
9.4610057988e+06	9.8725343688e-01	2.8548440377e+03
9.4610057988e+06	9.8724846567e-01	2.8640210908e+03
9.4610057988e+06	9.8724349294e-01	2.8755849873e+03
9.4610057988e+06	9.8723855113e-01	2.8877739367e+03
9.4610057988e+06	9.8723365391e-01	2.8967919121e+03
9.4610057988e+06	9.8722879459e-01	2.9021051711e+03
9.4610057988e+06	9.8722395939e-01	2.9050438077e+03
9.4610057988e+06	9.8721914426e-01	2.9069202492e+03
9.4610057988e+06	9.8721433507e-01	2.9082796992e+03
9.4610057988e+06	9.8720953039e-01	2.9094053402e+03
9.4610057988e+06	9.8720473558e-01	2.9104376496e+03
9.4610057988e+06	9.8719994908e-01	2.9113993920e+03
9.4610057988e+06	9.8719516751e-01	2.9122785396e+03
9.4610057988e+06	9.8719039675e-01	2.9130837404e+03
9.4610057988e+06	9.8718564886e-01	2.9137902067e+03
9.4610057988e+06	9.8718092576e-01	2.9142513069e+03
9.4610057988e+06	9.8717625437e-01	2.9142411934e+03
9.4610057988e+06	9.8717170659e-01	2.9131723748e+03
9.4610057988e+06	9.8716741272e-01	2.9098546337e+03
9.4610057988e+06	9.8716429878e-01	2.9038497022e+03
9.4610057988e+06	9.8716218746e-01	2.8937634871e+03
9.4610057988e+06	9.8716088202e-01	2.8772678055e+03
9.4610057988e+06	9.8716041516e-01	2.8506545235e+03
9.4610057988e+06	9.8716094894e-01	2.8081004050e+03
9.4610057988e+06	9.8716370622e-01	2.7406087866e+03
9.4610057988e+06	9.8714981481e-01	2.6346767631e+03
9.4050638781e+06	9.8702272346e-01	2.5699387201e+03
9.4050638781e+06	9.8297036878e-01	2.5601247511e+03
9.4050638781e+06	9.8296488672e-01	2.5601158877e+03
9.4050638781e+06	9.8296304614e-01	2.5600255573e+03
9.4050638781e+06	9.8296305944e-01	2.5601088213e+03
9.4050638781e+06	9.8296276985e-01	2.5609856452e+03
9.4050638781e+06	9.8296160990e-01	2.5634364576e+03
9.4050638781e+06	9.8296003559e-01	2.5663097008e+03
9.4050638781e+06	9.8295842634e-01	2.5685191643e+03
9.4050638781e+06	9.8295704494e-01	2.5701788946e+03
9.4050638781e+06	9.8295574511e-01	2.5714543052e+03
9.4050638781e+06	9.8295447451e-01	2.5725338451e+03
9.4050638781e+06	9.8295378782e-01	2.5735289048e+03
9.4050638781e+06	9.8295420271e-01	2.5744695752e+03
9.4050638781e+06	9.8295619465e-01	2.5752641940e+03
9.4050638781e+06	9.8295879485e-01	2.5757299737e+03
9.4050638781e+06	9.8296172753e-01	2.5760428722e+03
9.4050638781e+06	9.8296488391e-01	2.5762836399e+03
9.4050638781e+06	9.8296813654e-01	2.5764732301e+03
9.4050638781e+06	9.8297147656e-01	2.5766233051e+03
9.4050638781e+06	9.8297485678e-01	2.5767507878e+03
9.4050638781e+06	9.8297827604e-01	2.5768591761e+03
9.4050638781e+06	9.8298175390e-01	2.5769481385e+03
9.4050638781e+06	9.8298525189e-01	2.5770263097e+03
9.4050638781e+06	9.8298876767e-01	2.5770951554e+03
9.4050638781e+06	9.8299232387e-01	2.5771527393e+03
9.4050638781e+06	9.8299589914e-01	2.5772031107e+03
9.4050638781e+06	9.8299948608e-01	2.5772477683e+03
9.4050638781e+06	9.8300308913e-01	2.5772867245e+03
9.4050638781e+06	9.8300672389e-01	2.5773191586e+03
9.4050638781e+06	9.8301036734e-01	2.5773476942e+03
9.4050638781e+06	9.8301401926e-01	2.5773725613e+03
9.4050638781e+06	9.8301768764e-01	2.5773935068e+03
9.4050638781e+06	9.8302138052e-01	2.5774104842e+03
9.4050638781e+06	9.8302508051e-01	2.5774247091e+03
9.4050638781e+06	9.8302878777e-01	2.5774362680e+03
9.4050638781e+06	9.8307398079e-01	2.5774447952e+03
9.4050638781e+06	9.8314944169e-01	2.5773989900e+03
9.4050638781e+06	9.8322479775e-01	2.5773212050e+03
9.4050638781e+06	9.8330001136e-01	2.5772169118e+03
9.4050638781e+06	9.8337508279e-01	2.5770895488e+03
9.4050638781e+06	9.8345002609e-01	2.5769412673e+03
9.4050638781e+06	9.8352483145e-01	2.5767742110e+03
9.4050638781e+06	9.8359951987e-01	2.5765972485e+03
9.4050638781e+06	9.8367415085e-01	2.5764145596e+03
9.4050638781e+06	9.8374896018e-01	2.5762272482e+03
9.4050638781e+06	9.8382395238e-01	2.5760355956e+03
9.4050638781e+06	9.8389932799e-01	2.5758390022e+03
9.4050638781e+06	9.8396541077e-01	2.5756632506e+03
9.4050638781e+06	9.8401808621e-01	2.5755207491e+03
9.4050638781e+06	9.8406283293e-01	2.5753972777e+03
9.4050638781e+06	9.8410048497e-01	2.5752911031e+03
9.4050638781e+06	9.8413107267e-01	2.5752028075e+03
9.4050638781e+06	9.8415682268e-01	2.5751256192e+03
9.4050638781e+06	9.8417815841e-01	2.5750583753e+03
9.4050638781e+06	9.8419493385e-01	2.5750028168e+03
9.4050638781e+06	9.8420868226e-01	2.5749540053e+03
9.4050638781e+06	9.8421993386e-01	2.5749104759e+03
9.4050638781e+06	9.8422897097e-01	2.5748720572e+03
9.4050638781e+06	9.8423612896e-01	2.5748386891e+03
9.4050638781e+06	9.8424188098e-01	2.5748080661e+03
9.4050638781e+06	9.8424638936e-01	2.5747798047e+03
9.4050638781e+06	9.8424982752e-01	2.5747542797e+03
9.4050638781e+06	9.8425240175e-01	2.5747312193e+03
9.4050638781e+06	9.8425417603e-01	2.5747095436e+03
9.4050638781e+06	9.8425521883e-01	2.5746891296e+03
9.4050638781e+06	9.8428418012e-01	2.5745989193e+03
9.4050638781e+06	9.8433403543e-01	2.5745139526e+03
9.4050638781e+06	9.8437788395e-01	2.5744417411e+03
9.4050638781e+06	9.8441716923e-01	2.5743790169e+03
9.4050638781e+06	9.8445281779e-01	2.5743236788e+03
9.4050638781e+06	9.8448546474e-01	2.5742742964e+03
9.4050638781e+06	9.8451554941e-01	2.5742298353e+03
9.4050638781e+06	9.8454339072e-01	2.5741895520e+03
9.4050638781e+06	9.8456922575e-01	2.5741529041e+03
9.4050638781e+06	9.8459323025e-01	2.5741194982e+03
9.4050638781e+06	9.8459747117e-01	2.5740965681e+03
9.4050638781e+06	9.8459513018e-01	2.5740782761e+03
9.4050638781e+06	9.8459167247e-01	2.5740614973e+03
9.4050638781e+06	9.8458701268e-01	2.5740467893e+03
9.4050638781e+06	9.8458104382e-01	2.5740350230e+03
9.4050638781e+06	9.8457359810e-01	2.5740276395e+03
9.4050638781e+06	9.8456444136e-01	2.5740272282e+03
9.4050638781e+06	9.8455289670e-01	2.5740393390e+03
9.4050638781e+06	9.8453760886e-01	2.5740791206e+03
9.4050638781e+06	9.8451736518e-01	2.5741983907e+03
9.4050638781e+06	9.8451725060e-01	2.5744679587e+03
9.4050638781e+06	9.8451155031e-01	2.5749612716e+03
9.4050638781e+06	9.8449251618e-01	2.5763679559e+03
9.4050638781e+06	9.8445028655e-01	2.5796518823e+03
9.4050638781e+06	9.8438447082e-01	2.5845355856e+03
9.4050638781e+06	9.8431783959e-01	2.5890714388e+03
9.4050638781e+06	9.8425085475e-01	2.5932750927e+03
9.4050638781e+06	9.8418260312e-01	2.5971771909e+03
9.4050638781e+06	9.8411348350e-01	2.6008327516e+03
9.4050638781e+06	9.8404345416e-01	2.6042626274e+03
9.4050638781e+06	9.8397269185e-01	2.6074342013e+03
9.4050638781e+06	9.8390107101e-01	2.6102791868e+03
9.4050638781e+06	9.8382849091e-01	2.6127171114e+03
9.4050638781e+06	9.8375481635e-01	2.6146759937e+03
9.4050638781e+06	9.8367977733e-01	2.6161083568e+03
9.4050638781e+06	9.8360372145e-01	2.6169940996e+03
9.4050638781e+06	9.8352658702e-01	2.6173118298e+03
9.4050638781e+06	9.8344839209e-01	2.6170973296e+03
9.4050638781e+06	9.8336868705e-01	2.6162073934e+03
9.4050638781e+06	9.8328709065e-01	2.6144170425e+03
9.4050638781e+06	9.8320250355e-01	2.6114384937e+03
9.4050638781e+06	9.8316157980e-01	2.6076891172e+03
9.4050638781e+06	9.8315505112e-01	2.6064609795e+03
9.4050638781e+06	9.8314833713e-01	2.6051358269e+03
9.4050638781e+06	9.8314142881e-01	2.6037090267e+03
9.4050638781e+06	9.8313414043e-01	2.6020819263e+03
9.4050638781e+06	9.8313134404e-01	2.6005249870e+03
9.4050638781e+06	9.8313503062e-01	2.6004845827e+03
9.4050638781e+06	9.8313873605e-01	2.6004446756e+03
9.4050638781e+06	9.8314244419e-01	2.6004037302e+03
9.4050638781e+06	9.8314615560e-01	2.6003617718e+03
9.4050638781e+06	9.8319133657e-01	2.6001545565e+03
9.4050638781e+06	9.8326670034e-01	2.5999248390e+03
9.4050638781e+06	9.8334189580e-01	2.5996908045e+03
9.4050638781e+06	9.8341697696e-01	2.5994586672e+03
9.4050638781e+06	9.8349201015e-01	2.5992276496e+03
9.4050638781e+06	9.8356710615e-01	2.5989965176e+03
9.4050638781e+06	9.8364238753e-01	2.5987636142e+03
9.4050638781e+06	9.8371811058e-01	2.5985266513e+03
9.4050638781e+06	9.8379476458e-01	2.5982823677e+03
9.4050638781e+06	9.8385615793e-01	2.5980817578e+03
9.4050638781e+06	9.8390360195e-01	2.5979220944e+03
9.4050638781e+06	9.8394167269e-01	2.5977896581e+03
9.4050638781e+06	9.8405144992e-01	2.5974444112e+03
9.4050638781e+06	9.8415383803e-01	2.5971941308e+03
9.4050638781e+06	9.8422569472e-01	2.5970292240e+03
9.4050638781e+06	9.8428200258e-01	2.5969075396e+03
9.4050638781e+06	9.8432890292e-01	2.5968119406e+03
9.4050638781e+06	9.8436941347e-01	2.5967340314e+03
9.4050638781e+06	9.8440520452e-01	2.5966690434e+03
9.4050638781e+06	9.8443729249e-01	2.5966141948e+03
9.4050638781e+06	9.8446633438e-01	2.5965677997e+03
9.4050638781e+06	9.8446754685e-01	2.5965392857e+03
9.4050638781e+06	9.8446391936e-01	2.5965182377e+03
9.4050638781e+06	9.8445887937e-01	2.5965038181e+03
9.4050638781e+06	9.8445230487e-01	2.5964996130e+03
9.4050638781e+06	9.8444390007e-01	2.5965118570e+03
9.4050638781e+06	9.8443333612e-01	2.5965517173e+03
9.4050638781e+06	9.8442002846e-01	2.5966412198e+03
9.4050638781e+06	9.8440208673e-01	2.5968435711e+03
9.4050638781e+06	9.8438837482e-01	2.5976381593e+03
9.4050638781e+06	9.8438236920e-01	2.5983811222e+03
9.4050638781e+06	9.8436307086e-01	2.5999427415e+03
9.4050638781e+06	9.8431886903e-01	2.6030449380e+03
9.4050638781e+06	9.8424857633e-01	2.6074211196e+03
9.4050638781e+06	9.8417878923e-01	2.6113515745e+03
9.4050638781e+06	9.8410865865e-01	2.6149871943e+03
9.4050638781e+06	9.8403735288e-01	2.6183594851e+03
9.4050638781e+06	9.8396536552e-01	2.6214298553e+03
9.4050638781e+06	9.8389258458e-01	2.6241265346e+03
9.4050638781e+06	9.8381893169e-01	2.6263725160e+03
9.4050638781e+06	9.8374390760e-01	2.6281069286e+03
9.4050638781e+06	9.8366800319e-01	2.6292971577e+03
9.4050638781e+06	9.8359122380e-01	2.6299287509e+03
9.4050638781e+06	9.8351362101e-01	2.6299992448e+03
9.4050638781e+06	9.8343491704e-01	2.6295017222e+03
9.4050638781e+06	9.8335483229e-01	2.6282283162e+03
9.4050638781e+06	9.8327271558e-01	2.6259368698e+03
9.4050638781e+06	9.8319269099e-01	2.6222822702e+03
9.4050638781e+06	9.8318491648e-01	2.6202303817e+03
9.4050638781e+06	9.8317865038e-01	2.6189877667e+03
9.4050638781e+06	9.8317222017e-01	2.6176476823e+03
9.4050638781e+06	9.8316561786e-01	2.6162051581e+03
9.4050638781e+06	9.8315862803e-01	2.6145519253e+03
9.4050638781e+06	9.8316005428e-01	2.6139883960e+03
9.4050638781e+06	9.8316369050e-01	2.6139341593e+03
9.4050638781e+06	9.8316733451e-01	2.6138788634e+03
9.4050638781e+06	9.8317098181e-01	2.6138219260e+03
9.4050638781e+06	9.8317463326e-01	2.6137633942e+03
9.4050638781e+06	9.8322611663e-01	2.6134748112e+03
9.4050638781e+06	9.8330124989e-01	2.6131574035e+03
9.4050638781e+06	9.8337629262e-01	2.6128306097e+03
9.4050638781e+06	9.8345133008e-01	2.6124990442e+03
9.4050638781e+06	9.8352649487e-01	2.6121599324e+03
9.4050638781e+06	9.8360201517e-01	2.6118087670e+03
9.4050638781e+06	9.8367830632e-01	2.6114382926e+03
9.4050638781e+06	9.8374620022e-01	2.6110895974e+03
9.4050638781e+06	9.8379403425e-01	2.6108277135e+03
9.4050638781e+06	9.8383071963e-01	2.6106141322e+03
9.4050638781e+06	9.8390133035e-01	2.6101763426e+03
9.4050638781e+06	9.8401886877e-01	2.6096796886e+03
9.4050638781e+06	9.8409980459e-01	2.6093571563e+03
9.4050638781e+06	9.8416033746e-01	2.6091341983e+03
9.4050638781e+06	9.8420878139e-01	2.6089719223e+03
9.4050638781e+06	9.8424945223e-01	2.6088500515e+03
9.4050638781e+06	9.8428468909e-01	2.6087571399e+03
9.4050638781e+06	9.8431582848e-01	2.6086871017e+03
9.4050638781e+06	9.8432173258e-01	2.6086456071e+03
9.4050638781e+06	9.8431608523e-01	2.6086280209e+03
9.4050638781e+06	9.8430850512e-01	2.6086350363e+03
9.4050638781e+06	9.8429853819e-01	2.6086831528e+03
9.4050638781e+06	9.8428555046e-01	2.6088027705e+03
9.4050638781e+06	9.8426855036e-01	2.6090522415e+03
9.4050638781e+06	9.8424491397e-01	2.6095758089e+03
9.4050638781e+06	9.8421463971e-01	2.6114802436e+03
9.4050638781e+06	9.8419709112e-01	2.6128803568e+03
9.4050638781e+06	9.8415508028e-01	2.6154989923e+03
9.4050638781e+06	9.8408243244e-01	2.6193528093e+03
9.4050638781e+06	9.8400993236e-01	2.6227411715e+03
9.4050638781e+06	9.8393696996e-01	2.6257215967e+03
9.4050638781e+06	9.8386282419e-01	2.6282489753e+03
9.4050638781e+06	9.8378771169e-01	2.6302662230e+03
9.4050638781e+06	9.8371164732e-01	2.6317352762e+03
9.4050638781e+06	9.8363496596e-01	2.6326436713e+03
9.4050638781e+06	9.8355758826e-01	2.6329758543e+03
9.4050638781e+06	9.8347951822e-01	2.6327716176e+03
9.4050638781e+06	9.8340035067e-01	2.6318985276e+03
9.4050638781e+06	9.8331987359e-01	2.6301315825e+03
